step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
129,G,G,frwd,10,9.238269700116865,0.0,1.0,1.0,0.0,"{""frwd"": 9.717524751000001}"
130,S,S1,,-1,9.238269700116865,0.0,0.0,0.0,0.0,"{""frwd"": -2.810190357706018}"
131,S1,G,frwd,10,1.7569218278210887,0.6857142857142857,1.0,1.0,0.0,"{""frwd"": 9.8022673257}"
132,G,G,frwd,10,6.489669285250805,0.0,1.0,1.0,0.0,"{""frwd"": 9.8022673257}"
133,S,S1,,-1,6.489669285250805,0.0,0.0,0.0,0.0,"{""frwd"": 3.6794789275447872}"
134,S1,G,frwd,10,2.9820559864924796,0.6666666666666667,1.0,1.0,0.0,"{""frwd"": 9.861587127990001}"
135,G,G,frwd,10,4.5587848462938645,0.0,1.0,1.0,0.0,"{""frwd"": 9.861587127990001}"
136,S,S1,,-1,4.5587848462938645,0.0,0.0,0.0,0.0,"{""frwd"": 8.238263773838652}"
137,S1,G,frwd,10,3.3183110990440796,0.6486486486486487,1.0,1.0,0.0,"{""frwd"": 9.903110989593001}"
138,G,G,frwd,10,3.2023608350385144,0.0,1.0,1.0,0.0,"{""frwd"": 9.903110989593001}"
139,S,S1,,-1,3.2023608350385144,0.0,0.0,0.0,0.0,"{""frwd"": 11.440624608877165}"
140,S1,P,frwd,-5,3.1874551947912546,0.368421052631579,1.0,1.0,0.0,"{""frwd"": -18.9786250083274}"
141,P,E,frwd,-10,-10.056416134911547,0.0,1.0,0.0,0.0,"{""frwd"": -9.998084187686194}"
142,E,E,frwd,-10,-0.005895228177052303,0.0,0.005895228177052303,0.4970523859114738,0.0,"{""frwd"": -9.998084187686194}"
143,S,S1,,-1,-0.005895228177052303,0.0,0.0,0.0,0.0,"{""frwd"": 1.384208473965618}"
144,S1,P,frwd,-5,-0.48401372007223986,0.3589743589743589,0.48401372007223986,0.25799313996388007,0.0,"{""frwd"": -18.98452023650445}"
145,P,E,frwd,-10,-7.041083006045887,0.0,1.0,0.0,0.0,"{""frwd"": -9.998658931380335}"
